,year,fsi_overall,fsi_security_apparatus,fsi_factionalized_elites,fsi_group_grievance,fsi_economy,fsi_economic_inequality,fsi_human_flight_brain_drain,fsi_state_legitimacy,fsi_public_services,fsi_human_rights,fsi_demographic_pressures,fsi_refugees_idps,fsi_external_intervention,iso
89,2018-01-01 00:00:00,72.39504122741063,5.872797244570476,7.2,7.6000000000000005,4.1000000000000005,7.0,4.92224398284014,8.6,5.4,8.5,6.2,4.6000000000000005,2.4000000000000004,CHN
90,2018-01-01 00:00:00,72.29772813709069,6.215620449639845,7.0,7.199999999999999,4.782107687450844,5.5,7.2,4.8,5.6000000000000005,7.3,6.699999999999999,5.1000000000000005,4.9,IDN
91,2018-01-01 00:00:00,72.1307816493097,5.0,6.3,4.2,8.49027874483329,6.3,8.78718613740524,5.3,5.6000000000000005,3.0,6.253316767071176,4.7,8.200000000000001,STP
92,2018-01-01 00:00:00,72.0706745688338,8.0,7.8,7.4,6.6000000000000005,5.0,5.970674568833795,6.6,4.1000000000000005,6.2,3.9000000000000004,4.4,6.1000000000000005,TUN
93,2018-01-01 00:00:00,71.5181435915789,8.5,5.4,6.9,4.718143591578897,5.8,5.5,6.2,6.5,6.2,5.8,4.8,5.2,MEX
94,2018-01-01 00:00:00,71.33654613766848,5.4,8.7,6.9,6.0,5.0,5.4,6.236546137668479,3.3000000000000003,5.3,3.7,7.5,7.8999999999999995,BIH
95,2018-01-01 00:00:00,71.16006105064231,7.216717903165092,4.3,6.4,5.343343147477229,6.1000000000000005,7.9,4.5,6.1000000000000005,6.0,6.9,4.8,5.6000000000000005,SLV
96,2018-01-01 00:00:00,70.54071433248335,5.8,8.3,6.8,5.540714332483349,4.6000000000000005,3.1,8.7,3.9000000000000004,8.0,5.199999999999999,3.3000000000000003,7.3,BLR
97,2018-01-01 00:00:00,70.35847016331266,6.626777417812772,5.1,7.0,6.082149789170812,5.4,9.1,5.1000000000000005,5.9,3.3983474857674034,5.8999999999999995,3.751195470561666,7.0,GUY
98,2018-01-01 00:00:00,70.23498732317032,6.0,8.5,8.1,4.42419079323928,4.7,3.91079652993103,8.3,3.5,9.0,5.0,4.4,4.4,SAU
99,2018-01-01 00:00:00,70.0729820656276,6.8,6.9,7.7,3.5,7.1000000000000005,7.072982065627597,6.9,6.4,4.0,6.5,4.0,3.2,PER
100,2018-01-01 00:00:00,69.75151701076081,6.302589396422663,7.8,5.5,5.023718630659241,7.6000000000000005,5.853859921138877,7.1,5.9,5.6000000000000005,5.4,3.1713490625400302,4.5,PRY
101,2018-01-01 00:00:00,69.54603613998039,5.8,8.3,7.314764946694693,6.1000000000000005,4.5,6.388532468382307,6.6,4.7427387249033925,4.6000000000000005,4.5,3.6,7.1000000000000005,MDA
102,2018-01-01 00:00:00,69.5452238194412,5.2,7.4,5.8,6.6,4.2,6.1000000000000005,8.1,3.3866166816001253,6.858607137841074,2.8000000000000003,6.7,6.4,ARM
103,2018-01-01 00:00:00,69.19632518627424,6.1,6.2,5.5,5.2,5.591418799298117,6.8,6.5,6.6,5.604906386976118,7.0,3.0,5.1000000000000005,DOM
104,2018-01-01 00:00:00,68.81558956891207,5.2,3.5,5.5,7.1,7.8999999999999995,7.11200269124728,3.0035868776647856,7.1000000000000005,3.5,8.1,4.7,6.1000000000000005,NAM
105,2018-01-01 00:00:00,68.7131308082741,6.8,5.2,6.5,4.5,7.7,4.794597013321202,6.7,6.1000000000000005,6.7,7.6,2.748027666028154,3.3705061289247515,BRA
106,2018-01-01 00:00:00,68.39565234056963,4.3,6.9,5.7,4.8,4.7,6.1693262822231905,8.326326058346442,4.4,7.7,5.8,4.4,5.2,VNM
107,2018-01-01 00:00:00,68.1221863165064,4.3,4.9,4.1000000000000005,6.0,6.3,8.094399298565637,3.9000000000000004,7.5,5.030008048566902,6.699999999999999,4.7,6.597778969373875,GHA
108,2018-01-01 00:00:00,68.0600623653456,5.2,8.3,7.3,6.353714454521452,4.5,5.0,5.2,3.9000000000000004,4.1000000000000005,4.0,7.9,6.30634791082415,SRB
109,2018-01-01 00:00:00,68.00000000000001,5.1000000000000005,5.5,3.8,5.5,6.8,7.7,5.0,5.7,3.7,6.9,3.9000000000000004,8.4,CPV
110,2018-01-01 00:00:00,65.53086971578227,4.4,5.1,4.2,6.564840980970324,4.6000000000000005,9.372201700319806,5.2,4.6000000000000005,4.021385458935917,5.4,2.5724415755562267,9.5,WSM
111,2018-01-01 00:00:00,64.79715789270658,5.3,7.3,6.6000000000000005,6.1,4.9,4.9,5.5,3.797157892706582,3.5,2.8,7.8,6.3,MKD
112,2018-01-01 00:00:00,64.38675794712286,6.6000000000000005,7.6,8.700000000000001,3.769459011342902,4.3,3.6934508151316674,8.367130365016482,1.8427775601496617,8.916448241814312,3.8,2.297491953667831,4.5,BHR
113,2018-01-01 00:00:00,64.01235952203785,4.630399092508529,5.8,5.5,7.2,6.1,6.5,4.7,5.3,4.5819604295293335,5.4,2.7,5.6000000000000005,SUR
114,2018-01-01 00:00:00,63.71214888532026,6.692505462439472,4.3,3.8,6.641161788272079,5.1000000000000005,6.578481634608707,4.9,5.6000000000000005,5.0,4.6,3.3000000000000003,7.2,BLZ
115,2018-01-01 00:00:00,63.59483707832034,6.0,6.8,6.2,3.3948370783203443,4.7,5.3,7.4,3.9000000000000004,7.7,5.0,3.7,3.5,MYS
116,2018-01-01 00:00:00,63.43851484252681,4.9,7.6,7.8999999999999995,5.9,3.9000000000000004,3.3000000000000003,8.43851484252681,3.7,7.0,4.2,2.7,3.9000000000000004,KAZ
117,2018-01-01 00:00:00,63.11945865018858,6.840975701424125,3.7,3.1,6.661029254410073,4.8,8.400729166734342,4.5,6.1000000000000005,5.8,4.7,3.016724527620031,5.5,JAM
118,2018-01-01 00:00:00,62.89031679299263,4.9,7.0,3.7,4.008166869626702,5.1000000000000005,4.9,7.582149923365931,4.3999999999999995,7.2,5.6,3.7,4.8,CUB
119,2018-01-01 00:00:00,61.98745014345976,4.1,3.3,4.6000000000000005,5.68603888106562,7.5,5.8,3.0,6.8,5.001411262394145,8.2,4.2,3.8,BWA
120,2018-01-01 00:00:00,60.286306956278125,4.363995993867109,7.9,6.0,5.7,5.6000000000000005,3.7,4.5,2.3715358627360916,2.950775099674933,3.5,5.0,8.7,CYP
121,2018-01-01 00:00:00,60.07930843597633,4.843614762543815,6.5,4.2,5.7,3.3000000000000003,7.5,6.0,3.835693673432509,4.5,3.4000000000000004,3.3000000000000003,7.0,ALB
122,2018-01-01 00:00:00,59.9,5.5,5.6,3.6,5.8,4.6,8.2,5.2,3.6,3.0,4.5,2.9,7.3999999999999995,GRD
123,2018-01-01 00:00:00,59.80623958429162,4.8,7.4,5.6000000000000005,3.8,7.8,4.705301369106287,8.0,1.7009382151853345,7.4,3.4000000000000004,1.9000000000000001,3.3000000000000003,BRN
124,2018-01-01 00:00:00,56.754155689071474,6.1,6.0,4.2,3.8,5.2,5.954155689071467,5.2,2.4000000000000004,3.5,4.8,2.9000000000000004,6.7,SYC
125,2018-01-01 00:00:00,55.8914871882463,3.9000000000000004,7.5,4.4,2.7,3.9000000000000004,3.9,7.2914871882463,2.3000000000000003,7.6000000000000005,4.7,3.2,4.5,KWT
126,2018-01-01 00:00:00,55.6110407346696,5.7,3.7,3.6,4.8,4.2,6.7,5.1000000000000005,3.8,4.411040734669601,4.6,3.2,5.8,ATG
127,2018-01-01 00:00:00,55.338419760815825,4.3,6.5,8.200000000000001,5.5,2.1,3.77810643577133,4.3,3.1954300850375925,3.864883240006903,2.5,4.3,6.8,MNE
128,2018-01-01 00:00:00,55.28241010073139,4.418852145311638,4.1,5.1000000000000005,6.2,3.4000000000000004,3.0,6.4,3.5,3.163557955419745,4.2,6.0,5.8,GRC
129,2018-01-01 00:00:00,54.87347128912537,3.3000000000000003,5.5,3.5,4.9,6.1000000000000005,3.507928768665793,4.0,5.1000000000000005,4.4000965522751,4.837307420494513,2.7,7.028138547689965,MNG
130,2018-01-01 00:00:00,54.605739840210504,6.499420758772237,5.6,3.9000000000000004,4.5,4.6000000000000005,7.9232571682097035,4.2,4.0,3.8,4.2,2.5830619132285655,2.8000000000000003,TTO
131,2018-01-01 00:00:00,52.64980160350626,3.9000000000000004,6.6,2.6,4.6,4.5,2.8,7.1,3.2,7.81579409740162,4.5,2.434007506104644,2.5999999999999996,OMN
132,2018-01-01 00:00:00,51.65420796469111,4.6,5.3,5.1,5.538034641400428,4.1000000000000005,3.9000000000000004,4.2,4.1000000000000005,3.2161733232906857,3.4000000000000004,4.2,4.0,BGR
133,2018-01-01 00:00:00,50.20431326900252,3.0,5.3,4.5,5.10431326900252,3.5,3.0,6.1,2.9000000000000004,5.2,1.5,6.2,3.9,HUN
134,2018-01-01 00:00:00,49.99124184605109,4.6,4.5,3.8,4.5,4.2,4.6000000000000005,3.3,4.3,3.670139344951605,6.6,2.521102501099481,3.4000000000000004,BHS
135,2018-01-01 00:00:00,49.48072267554133,5.512953766211282,2.2,5.606140214410173,2.9,7.1000000000000005,4.8999999999999995,3.031674531996406,4.56966850324787,4.0,4.4,2.848998753274013,2.411286906401584,PAN
136,2018-01-01 00:00:00,49.36140868153144,2.7,5.7,6.5,4.620465684351524,3.9000000000000004,4.2,5.5,3.7103574072190524,3.767890457178681,2.9000000000000004,2.5626951327821796,3.3000000000000003,ROU
137,2018-01-01 00:00:00,48.71641829811867,3.2,4.4,5.5,5.6,3.0,4.4,2.6,2.516418298118672,3.3000000000000003,3.2,6.7,4.3,HRV
138,2018-01-01 00:00:00,48.18332936752863,4.422489135822509,4.2,3.8,5.6000000000000005,4.3,5.260840231706112,2.2,2.4000000000000004,3.1999999999999997,4.9,2.2,5.7,BRB
139,2018-01-01 00:00:00,48.06415433835673,2.3000000000000003,5.0,4.3,1.8,4.6000000000000005,2.379040684184668,6.334261418344457,1.330585614612203,6.2,3.5,1.7,8.620266621215402,QAT
140,2018-01-01 00:00:00,46.06992256962885,4.6,2.8,4.7,4.2,5.1000000000000005,2.838862332585747,4.5,3.5,3.8,3.5,2.2198064673775715,4.311253769665532,ARG
141,2018-01-01 00:00:00,44.899921744994565,2.7,4.3,8.3,3.7640338786009324,3.8,4.809905494477258,3.1,2.6,2.825982371916365,2.6,2.5,3.6,LVA
142,2018-01-01 00:00:00,43.8,4.8,4.9,4.8,5.1000000000000005,2.6,1.7,3.7,3.0,1.7,3.8,5.2,2.5,ITA
143,2018-01-01 00:00:00,43.236723940075855,3.547397858341265,3.8,3.9000000000000004,4.3,5.0,4.3999999999999995,2.1,3.7333067401727966,1.6399788618947513,3.0,3.6,4.216040479667046,CRI
144,2018-01-01 00:00:00,42.990053644081904,3.0,5.9,7.536316184776602,3.440499334167319,2.9000000000000004,3.999213433622849,2.4000000000000004,2.6,1.9140246915151313,2.5,2.8000000000000003,4.0,EST
145,2018-01-01 00:00:00,42.8292445126518,3.4,3.6,3.1,2.5,3.1,2.7709657401657513,6.6182843810658465,1.9000000000000001,7.8999999999999995,3.7,2.139994391420201,2.1,ARE
146,2018-01-01 00:00:00,42.47488888000861,2.1,5.0,6.6000000000000005,4.323669754203948,3.2,3.9000000000000004,4.3,2.1,2.45121912580466,1.9999999999999998,3.5,3.0,SVK
147,2018-01-01 00:00:00,41.46116976149038,2.1,4.2,5.9,3.9,2.7,4.461169761490381,3.6,1.9999999999999998,3.7,2.7,3.3000000000000003,2.9,POL
148,2018-01-01 00:00:00,41.38298112031969,3.0999999999999996,7.1819999999999995,5.8,4.9,3.2,1.5999999999999999,6.8,1.9436962427973974,1.5,1.7,1.927489168115624,1.7297957094066652,ESP
149,2018-01-01 00:00:00,40.69103612258534,3.5,2.2,3.3000000000000003,3.5,5.4,4.1,3.0,3.7,3.134211980136083,5.0,2.056824142449256,1.8,CHL
150,2018-01-01 00:00:00,40.49020053885572,1.9999999999999998,3.2,3.46692672330755,4.3,3.2,4.604406459498729,2.7,3.0,3.6999999999999997,3.3000000000000003,2.6188673560494395,4.4,MUS
151,2018-01-01 00:00:00,39.40955428935555,2.88421247355877,3.0,4.1000000000000005,4.2,4.2,4.2550495581155126,2.4000000000000004,3.2,2.209808547193247,2.5,2.1604837104880166,4.3,LTU
152,2018-01-01 00:00:00,39.047601456270876,2.9,5.3,5.1,4.3,2.4000000000000004,2.5,5.0,2.3000000000000003,2.247601456270883,1.0999999999999999,3.5,2.4000000000000004,CZE
153,2018-01-01 00:00:00,37.7,3.4643290185180695,5.8,6.1,2.25837809808753,4.0,2.1849596117006445,2.4,1.3,3.2916252565479747,3.3,2.1,1.5,USA
154,2018-01-01 00:00:00,36.2062447804085,3.3000000000000003,2.0,3.6,4.0,2.3000000000000003,3.4000000000000004,3.6,1.7,3.0,2.2,4.106244780408491,3.0,MLT
155,2018-01-01 00:00:00,35.73391458947191,2.4,3.9,2.6,1.9691760786652517,2.7,3.726028002436742,3.9000000000000004,1.5999999999999999,3.1583981226898326,2.6,1.8803123856800878,5.3,KOR
156,2018-01-01 00:00:00,35.444748420198586,4.1,2.7,2.2918032869878417,3.5,3.8,4.1000000000000005,0.7,2.778225248994562,3.089856014108476,3.5,2.4272100487901485,2.4576538213175523,URY
157,2018-01-01 00:00:00,34.47489966723306,1.9000000000000001,2.6,3.4000000000000004,3.8,1.3,3.5,0.8999999999999999,1.9000000000000001,3.0748996672330575,4.5,4.1000000000000005,3.5,JPN
158,2018-01-01 00:00:00,34.29882224337588,3.2,5.0,6.4,3.6,3.7,2.421626353274098,1.8,1.3472112469160173,1.7836200764450427,2.1,1.9463645667407221,1.0,GBR
159,2018-01-01 00:00:00,32.22701109659329,3.1999999999999997,1.9,7.0,4.0,2.9000000000000004,2.4577396810682153,0.9708500319343836,1.1313011765938836,1.8884204594381027,2.5,2.478699747558709,1.8,FRA
160,2018-01-01 00:00:00,30.421202731235,1.3,4.0,2.3000000000000003,1.7,3.5,3.0,3.9212027312350006,1.0,4.9,2.2,1.4,1.2,SGP
161,2018-01-01 00:00:00,30.33350186495465,1.3,2.0,4.5,3.5045151864518003,3.1,3.2821943519816967,2.4000000000000004,1.3467923265211486,1.2,1.9999999999999998,3.7,1.9999999999999998,SVN
162,2018-01-01 00:00:00,29.653650451578354,2.3,4.4,4.6000000000000005,4.5,2.4000000000000004,1.7000000000000002,1.7,1.9999999999999998,1.2,1.7,2.453650451578354,0.7,BEL
163,2018-01-01 00:00:00,27.273450536625276,1.0,2.5,2.2,4.8,2.2,1.9000000000000001,1.3,2.5,1.5,2.6,2.132127106005565,2.6413234306197104,PRT
164,2018-01-01 00:00:00,26.181880301496445,1.3,3.2,4.8,1.9090511568330917,2.6,1.2,1.4,1.0097426580024758,0.9630864866608805,1.5999999999999999,5.3,0.8999999999999999,AUT
165,2018-01-01 00:00:00,26.16998872873363,1.8,3.4,4.5,2.4000000000000004,1.9000000000000001,2.4715705307086386,1.0,0.7984181980249936,1.0,2.2,3.5,1.2,NLD
166,2018-01-01 00:00:00,25.83337235566515,2.0,2.6,4.9,1.9000000000000001,2.7,2.0311680681292295,0.7,0.9022042875359231,0.8,1.7,4.9,0.7,DEU
167,2018-01-01 00:00:00,21.505583938323312,2.5,2.5,3.1,1.7761412043387326,2.2,2.0,0.7,1.2,1.3294427339845811,1.5999999999999999,1.9000000000000001,0.7,CAN
168,2018-01-01 00:00:00,20.888699780987427,1.5,1.4,3.3000000000000003,3.3000000000000003,1.9999999999999998,2.4,0.6000000000000001,1.0999999999999999,0.8266221611996114,1.8,1.7620776197878167,0.8999999999999999,NZL
169,2018-01-01 00:00:00,20.818812325589526,2.4,1.8,1.8,1.6,1.6,1.2,0.8,0.9,0.9,1.7,5.218812325589527,0.9,SWE
170,2018-01-01 00:00:00,20.77076600209908,2.4,1.7,3.6,1.857739095757196,1.9000000000000001,1.3130269063418871,0.7,1.2,1.9999999999999998,1.4000000000000001,1.9999999999999998,0.7,AUS
171,2018-01-01 00:00:00,20.757276455472248,1.4,3.4,2.8000000000000003,1.2982844587047833,1.3,1.8,0.7,1.8,0.9506817899884475,1.3083102067790164,3.2,0.8,LUX
172,2018-01-01 00:00:00,20.7393047786885,2.4,1.5,1.0999999999999999,3.1,1.9000000000000001,2.565197146093479,0.7,1.441695562783806,1.7,1.5324120698112162,1.7,1.0999999999999999,IRL
173,2018-01-01 00:00:00,20.3,0.8,1.8,1.1,3.2,0.9,2.6,1.0,1.0,0.8,1.4,1.8,3.9,ISL
174,2018-01-01 00:00:00,19.785177227543933,1.4,1.4,4.4,1.7338601032315033,1.3,1.9721189139015114,0.9,0.9365423082825688,1.2,1.7,2.142655902128352,0.7,DNK
175,2018-01-01 00:00:00,19.20952631375106,1.4000000000000001,1.0,3.6,1.9999999999999998,1.9000000000000001,1.8,0.7,0.9329727415066151,1.5,1.2,2.4765535722444447,0.7,CHE
176,2018-01-01 00:00:00,18.25872156828166,1.8,1.1,3.4,2.0,1.0,1.4,0.6,0.8,0.9,1.3,2.858721568281659,1.1,NOR
177,2018-01-01 00:00:00,17.934251926521828,2.2,1.4,1.5,3.2,0.7,2.341068362860079,0.9,0.7,0.7,1.1,2.1931835636617505,1.0,FIN
0,2014-01-01 00:00:00,112.9,9.9,10.0,10.0,8.8,8.9,6.8,9.7,9.9,9.9,9.1,10.0,9.9,SSD
1,2014-01-01 00:00:00,112.6,9.4,10.0,9.3,9.1,8.7,8.9,9.1,9.6,9.8,9.5,10.0,9.2,SOM
2,2014-01-01 00:00:00,110.6,9.9,9.7,9.5,7.8,9.4,7.0,9.5,9.7,9.5,8.7,10.0,9.9,CAF
3,2014-01-01 00:00:00,110.2,9.4,9.5,9.6,8.2,8.5,7.2,9.3,9.4,10.0,9.4,9.9,9.8,COD
4,2014-01-01 00:00:00,110.1,9.6,10.0,9.9,8.1,8.2,8.7,9.3,9.1,9.3,8.6,9.7,9.6,SDN
5,2014-01-01 00:00:00,108.7,9.1,9.8,8.5,7.7,8.8,8.3,9.4,10.0,9.5,9.6,9.8,8.2,TCD
6,2014-01-01 00:00:00,106.5,10.0,9.4,8.7,8.3,7.5,7.8,9.5,9.0,8.3,8.8,9.3,9.9,AFG
7,2014-01-01 00:00:00,105.4,9.5,9.4,9.3,9.1,7.8,7.3,8.9,8.5,9.0,9.1,9.0,8.5,YEM
8,2014-01-01 00:00:00,104.3,7.5,9.1,7.0,9.4,9.3,9.1,8.9,9.5,7.5,8.7,8.5,9.8,HTI
9,2014-01-01 00:00:00,103.0,9.9,9.5,10.0,7.5,7.6,6.9,8.5,7.6,8.6,8.8,8.8,9.3,PAK
10,2014-01-01 00:00:00,102.8,8.1,10.0,8.1,8.3,8.3,8.3,9.3,8.8,8.6,8.9,8.4,7.7,ZWE
11,2014-01-01 00:00:00,102.7,9.2,9.6,8.4,8.9,7.9,7.5,9.9,9.2,8.5,8.0,8.3,7.3,GIN
12,2014-01-01 00:00:00,102.2,10.0,9.6,10.0,7.0,8.1,8.0,8.7,7.7,8.7,8.0,8.5,7.9,IRQ
13,2014-01-01 00:00:00,101.7,8.8,9.4,9.0,7.4,7.6,7.0,8.8,8.7,8.7,7.8,9.1,9.4,CIV
14,2014-01-01 00:00:00,101.6,10.0,9.6,10.0,6.7,6.9,6.9,9.8,7.2,9.9,6.0,10.0,8.6,SYR
15,2014-01-01 00:00:00,100.6,8.6,9.6,6.0,8.4,8.1,8.3,9.3,9.1,7.5,8.5,8.1,9.1,GNB
16,2014-01-01 00:00:00,99.7,9.5,9.5,9.8,7.3,8.9,7.0,8.8,9.0,8.7,8.3,6.9,6.0,NGA
17,2014-01-01 00:00:00,99.0,8.2,9.3,9.3,7.9,8.0,7.8,8.4,8.2,6.8,8.7,8.2,8.2,KEN
18,2014-01-01 00:00:00,97.9,8.1,8.7,8.9,7.4,7.3,6.7,7.1,8.9,8.0,9.4,9.0,8.4,ETH
19,2014-01-01 00:00:00,97.9,8.4,8.9,7.5,8.1,7.9,6.6,7.8,9.3,7.3,9.3,8.2,8.6,NER
20,2014-01-01 00:00:00,97.1,7.4,7.9,8.1,8.8,7.5,6.5,8.1,8.6,8.0,8.7,9.0,8.5,BDI
21,2014-01-01 00:00:00,96.0,7.9,8.9,8.3,7.3,7.6,6.9,7.8,8.3,7.6,8.7,8.7,8.0,UGA
22,2014-01-01 00:00:00,95.5,7.6,8.1,6.4,8.0,7.2,7.5,8.8,8.4,9.2,8.5,7.3,8.5,ERI
23,2014-01-01 00:00:00,94.3,6.8,8.3,6.5,8.0,8.0,6.9,6.9,9.3,6.3,8.5,9.1,9.7,LBR
24,2014-01-01 00:00:00,94.3,8.0,8.6,9.3,7.0,8.1,5.3,9.3,8.3,8.0,7.3,8.2,6.9,MMR
25,2014-01-01 00:00:00,94.0,8.5,8.2,6.6,9.0,8.0,4.4,9.9,9.2,9.6,7.5,4.7,8.4,PRK
26,2014-01-01 00:00:00,93.1,7.7,9.5,7.8,5.9,7.5,7.5,8.2,8.5,8.3,8.1,7.6,6.5,CMR
27,2014-01-01 00:00:00,93.0,7.7,8.5,7.2,7.7,6.8,6.0,7.4,8.6,7.7,8.4,8.8,8.2,MRT
28,2014-01-01 00:00:00,92.8,7.8,9.3,8.7,7.0,7.5,7.2,8.4,8.4,8.0,7.6,6.9,6.0,BGD
29,2014-01-01 00:00:00,92.6,8.2,9.4,9.3,6.2,7.5,7.6,8.3,5.3,9.1,6.5,8.5,6.7,LKA
30,2014-01-01 00:00:00,91.0,7.9,9.4,8.6,7.9,6.8,5.1,9.0,5.7,9.7,7.1,6.4,7.4,EGY
31,2014-01-01 00:00:00,91.0,7.3,8.3,9.0,7.1,7.8,6.2,7.6,7.4,7.6,7.8,7.6,7.3,NPL
32,2014-01-01 00:00:00,91.0,8.0,8.3,6.8,8.2,6.4,6.7,7.7,8.5,5.7,8.8,7.1,8.8,TLS
33,2014-01-01 00:00:00,90.5,5.9,8.2,8.5,6.7,7.9,7.2,6.5,7.5,7.8,8.0,8.2,8.1,RWA
34,2014-01-01 00:00:00,89.9,5.1,7.7,5.9,8.3,8.5,8.3,7.2,9.1,5.9,8.7,7.8,7.4,SLE
35,2014-01-01 00:00:00,89.8,8.0,4.9,7.5,7.9,7.1,8.1,5.9,8.6,6.8,9.0,7.5,8.5,MLI
36,2014-01-01 00:00:00,89.6,6.4,6.7,6.3,6.7,8.1,6.5,8.4,8.8,7.6,8.1,8.1,7.9,COG
37,2014-01-01 00:00:00,89.1,5.1,7.7,5.7,8.3,8.1,8.4,7.6,8.1,6.5,8.8,6.4,8.4,MWI
38,2014-01-01 00:00:00,89.0,6.9,7.3,5.3,7.4,8.1,6.6,7.8,8.8,6.5,9.0,7.6,7.7,BFA
39,2014-01-01 00:00:00,88.5,6.3,8.6,7.3,6.1,7.4,7.2,8.4,8.0,7.9,7.5,6.1,7.7,KHM
40,2014-01-01 00:00:00,87.8,9.2,8.1,7.5,6.1,6.4,5.5,8.5,7.4,8.7,5.7,5.7,9.0,LBY
41,2014-01-01 00:00:00,87.8,7.1,7.6,4.8,7.1,7.8,7.1,8.4,8.3,7.5,7.9,7.4,6.8,TGO
42,2014-01-01 00:00:00,87.4,5.8,7.2,7.1,5.4,9.5,6.0,8.0,9.1,7.0,9.0,7.5,5.8,AGO
43,2014-01-01 00:00:00,87.2,8.3,9.4,8.8,6.4,6.4,5.9,8.7,4.8,9.3,5.3,6.8,7.1,IRN
44,2014-01-01 00:00:00,87.1,6.9,7.6,6.4,7.2,7.5,5.5,7.9,7.7,6.9,8.1,7.4,8.0,DJI
45,2014-01-01 00:00:00,86.9,8.6,9.3,8.9,5.6,6.0,5.7,7.3,5.7,6.8,6.0,8.6,8.4,LBN
46,2014-01-01 00:00:00,86.4,6.7,8.0,6.8,7.5,8.6,6.0,7.0,7.9,6.0,8.2,5.2,8.5,SLB
47,2014-01-01 00:00:00,86.3,7.6,8.8,7.4,7.1,7.3,6.6,9.3,5.4,9.3,6.4,5.7,5.4,UZB
48,2014-01-01 00:00:00,86.2,4.7,5.7,6.0,8.0,8.3,7.7,7.7,7.9,6.8,9.3,7.2,6.9,ZMB
49,2014-01-01 00:00:00,85.9,6.6,6.6,5.4,8.1,8.3,7.4,7.5,8.7,6.4,8.9,4.9,7.1,MOZ
50,2014-01-01 00:00:00,85.8,5.7,7.0,3.6,8.9,7.8,6.6,8.8,7.7,8.0,8.7,5.2,7.8,SWZ
51,2014-01-01 00:00:00,85.3,7.2,8.2,6.6,4.2,8.8,6.3,9.7,7.4,9.5,8.0,3.6,5.8,GNQ
52,2014-01-01 00:00:00,85.3,8.8,8.0,8.3,5.7,6.3,5.9,7.3,6.9,6.4,7.8,7.7,6.2,PHL
53,2014-01-01 00:00:00,85.1,7.5,7.5,5.3,8.3,6.7,7.5,7.1,8.2,6.9,7.3,4.8,8.0,COM
54,2014-01-01 00:00:00,84.6,7.1,8.4,7.0,7.7,5.9,6.1,9.0,6.2,7.9,7.5,5.1,6.7,TJK
55,2014-01-01 00:00:00,84.3,6.3,8.3,6.0,5.8,6.6,7.1,8.6,7.4,8.0,7.4,5.9,6.9,LAO
56,2014-01-01 00:00:00,84.1,6.4,7.1,6.6,6.6,9.3,7.3,6.6,9.0,6.3,7.6,4.9,6.4,PNG
57,2014-01-01 00:00:00,83.9,7.1,8.0,8.2,7.3,6.7,6.1,8.2,5.9,7.3,6.0,5.5,7.6,KGZ
58,2014-01-01 00:00:00,83.1,7.0,7.7,7.7,4.1,7.8,7.0,7.4,6.3,7.1,6.2,8.0,6.8,COL
59,2014-01-01 00:00:00,83.1,5.2,6.8,3.7,7.5,7.1,7.4,7.5,7.8,8.3,7.9,6.7,7.2,GMB
60,2014-01-01 00:00:00,83.1,6.8,7.6,4.9,7.9,8.2,5.8,7.3,8.8,5.8,8.2,4.2,7.6,MDG
61,2014-01-01 00:00:00,82.8,6.5,6.6,6.6,7.0,7.0,7.1,6.0,7.9,6.5,8.1,7.3,6.2,SEN
62,2014-01-01 00:00:00,82.7,7.6,9.5,8.0,6.3,6.2,5.5,8.7,5.1,6.1,4.9,7.2,7.6,GEO
63,2014-01-01 00:00:00,80.9,5.3,7.5,7.6,6.0,7.2,7.1,5.5,6.6,7.0,6.3,7.2,7.6,BTN
64,2014-01-01 00:00:00,80.8,5.2,5.7,5.9,6.7,6.7,6.7,6.0,8.7,6.3,8.6,6.7,7.6,TZA
65,2014-01-01 00:00:00,80.3,6.7,6.0,7.6,6.1,7.9,6.8,6.5,7.1,6.7,7.2,6.0,5.7,GTM
66,2014-01-01 00:00:00,79.5,6.8,8.1,9.7,4.0,7.2,3.5,6.6,5.6,7.1,6.3,7.1,7.5,PSE
67,2014-01-01 00:00:00,79.0,6.2,7.2,8.6,3.9,7.7,4.8,7.9,6.5,9.1,7.7,5.9,3.5,CHN
68,2014-01-01 00:00:00,79.0,7.0,7.9,7.3,7.0,7.1,7.3,7.8,4.8,7.2,5.0,3.7,6.9,FJI
69,2014-01-01 00:00:00,78.9,6.4,8.0,6.8,5.9,8.6,6.1,6.9,7.0,6.0,6.6,4.3,6.3,BOL
70,2014-01-01 00:00:00,78.8,7.5,7.3,7.9,6.1,5.9,5.0,7.5,6.1,7.4,5.7,6.7,5.7,DZA
71,2014-01-01 00:00:00,78.6,4.9,7.0,4.7,8.2,7.0,7.1,5.7,8.2,5.1,8.0,5.2,7.5,LSO
72,2014-01-01 00:00:00,78.4,5.3,6.8,6.2,6.5,7.6,7.8,7.6,6.9,5.1,5.9,5.1,7.6,NIC
73,2014-01-01 00:00:00,78.2,5.9,6.1,3.6,6.9,7.2,6.5,6.1,8.7,5.1,8.2,6.3,7.6,BEN
74,2014-01-01 00:00:00,78.2,6.8,7.8,6.9,5.3,6.7,5.1,9.6,6.4,8.5,6.0,4.2,4.9,TKM
75,2014-01-01 00:00:00,77.9,6.4,7.0,6.1,6.6,7.8,6.3,7.0,6.7,6.0,6.7,4.2,7.1,HND
